,SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss,predicted_premium
611,1,25-OCT-22,25-OCT-23,2022,1202,417437.65,8039.05,5000000611,2017,4,0,轿车,1800.0,长安,自用货物,0.0,品牌B,95.99,0.0,0.109336,0.138018,5.36,0.007772,0,0.0,0.0,1,1,0.0,1466.03
612,0,16-FEB-24,15-FEB-25,2024,1206,67949.56,979.1,5000000612,2019,4,0,MPV,2600.0,大众,公务,0.0,品牌D,70.97,30.01,0.023391,0.215503,9.03,0.112747,0,42.26,4818.62,1,1,0.0,1711.81
613,0,12-JUN-22,12-JUN-23,2022,1202,191676.66,3642.45,5000000613,2017,3,15,皮卡,3500.0,本田,公务,41586.44,品牌C,99.94,29.46,0.100087,0.28638,6.57,0.172291,0,0.0,0.0,1,1,4002.03,1041.12
614,0,11-FEB-24,10-FEB-25,2024,1201,473349.16,11247.02,5000000614,2016,4,19,货车,2800.0,本田,公务,0.0,品牌C,84.14,44.17,0.177069,0.17896,5.35,0.103319,0,0.0,0.0,1,1,0.0,2502.86
615,1,21-APR-24,21-APR-25,2024,1206,399570.06,7649.3,5000000615,2020,2,10,客车,4800.0,本田,自用货物,0.0,品牌E,67.95,0.0,0.089496,0.168137,8.84,0.127023,1,48.91,3236.94,1,1,0.0,4594.21
616,1,10-MAY-24,10-MAY-25,2024,1204,394136.27,3469.81,5000000616,2020,4,0,SUV,3100.0,比亚迪,租赁,0.0,品牌A,47.06,0.0,0.119926,0.267004,6.42,0.01557,0,73.96,3614.26,1,1,0.0,4941.49
617,0,28-JUL-22,28-JUL-23,2022,1203,309953.59,6467.16,5000000617,2019,5,0,SUV,1100.0,别克,租赁,0.0,品牌E,37.89,0.0,0.066093,0.227417,0.07,0.092528,0,0.0,0.0,0,1,0.0,3559.95
618,1,14-APR-24,14-APR-25,2024,1206,152661.01,4305.15,5000000618,2023,2,9,客车,4500.0,长安,公务,0.0,品牌C,31.98,98.85,0.137443,0.196784,8.46,0.157554,0,0.0,0.0,0,1,0.0,5067.01
619,0,01-SEP-23,31-AUG-24,2023,1202,91848.22,2719.22,5000000619,2016,7,0,MPV,3500.0,吉利,自用货物,28132.04,品牌D,66.75,71.52,0.013594,0.156449,4.83,0.148221,0,0.0,0.0,1,1,17497.64,2298.61
620,1,03-APR-23,02-APR-24,2023,1202,254840.4,4072.72,5000000620,2019,4,0,轿车,1300.0,宝马,租赁,21397.4,品牌E,55.2,0.0,0.164252,0.140095,4.74,0.197144,1,39.88,3037.77,1,1,6757.39,2706.77
621,0,02-JUN-23,01-JUN-24,2023,1204,269053.97,2460.3,5000000621,2023,5,0,轿车,3400.0,奔驰,自用货物,0.0,品牌A,96.07,0.0,0.070986,0.030832,3.13,0.042792,0,0.0,0.0,0,1,0.0,2151.46
622,0,01-NOV-22,01-NOV-23,2022,1205,155902.44,1104.13,5000000622,2022,4,13,皮卡,3200.0,别克,商用,34586.21,品牌D,38.56,27.4,0.136888,0.057629,5.98,0.040786,0,81.43,2634.53,0,1,15226.62,1833.79
623,0,12-JUN-23,11-JUN-24,2023,1206,262824.77,4786.57,5000000623,2019,4,12,皮卡,5400.0,奔驰,自用货物,0.0,品牌C,94.57,78.04,0.013228,0.078391,5.62,0.052179,1,59.64,4576.41,1,1,0.0,915.0
624,1,08-APR-24,08-APR-25,2024,1204,157376.58,2804.48,5000000624,2023,4,0,SUV,2600.0,奥迪,家用,0.0,品牌B,64.74,0.0,0.197216,0.051032,2.49,0.198738,0,0.0,0.0,0,1,0.0,2833.74
625,1,28-JUN-22,28-JUN-23,2022,1204,164008.27,2576.48,5000000625,2021,4,1,客车,2400.0,丰田,自用货物,0.0,品牌A,62.72,0.0,0.159244,0.291458,1.0,0.136562,0,0.0,0.0,0,1,0.0,4500.25
626,1,09-FEB-23,09-FEB-24,2023,1203,60379.48,1290.72,5000000626,2017,4,19,客车,3500.0,别克,自用货物,0.0,品牌D,70.27,59.51,0.085434,0.050855,1.5,0.071663,0,0.0,0.0,0,1,0.0,3483.4
627,0,24-MAY-23,23-MAY-24,2023,1202,430425.34,5216.3,5000000627,2013,2,7,客车,5300.0,奔驰,公务,0.0,品牌B,71.06,0.0,0.027827,0.216853,3.22,0.144303,1,49.48,6928.46,0,1,0.0,3321.77
628,1,22-APR-24,22-APR-25,2024,1206,350872.76,3793.5,5000000628,2024,2,5,客车,5000.0,别克,租赁,32678.5,品牌E,34.55,0.0,0.019523,0.159539,8.99,0.193364,0,0.0,0.0,0,1,830.51,13168.15
629,1,20-MAY-22,20-MAY-23,2022,1201,202927.77,1170.34,5000000629,2016,3,18,货车,3800.0,本田,自用货物,0.0,品牌E,95.95,0.0,0.161818,0.292392,4.01,0.021931,0,54.58,5162.87,0,1,0.0,2738.81
630,1,13-AUG-23,12-AUG-24,2023,1206,90669.52,1757.89,5000000630,2014,5,0,轿车,3100.0,比亚迪,商用,0.0,品牌B,78.05,0.0,0.066877,0.280299,8.93,0.059544,0,0.0,0.0,1,1,0.0,1676.25
631,1,20-DEC-22,20-DEC-23,2022,1201,344670.15,2944.23,5000000631,2015,4,8,皮卡,3600.0,本田,公务,1907.71,品牌A,32.71,0.0,0.169968,0.00539,5.44,0.01764,0,0.0,0.0,1,1,3330.69,1149.45
632,0,02-MAR-23,01-MAR-24,2023,1202,414178.98,11417.41,5000000632,2018,5,0,轿车,2600.0,长安,家用,0.0,品牌A,77.05,0.0,0.121749,0.186378,6.63,0.005173,0,84.6,6434.94,0,1,0.0,1649.01
633,1,24-AUG-22,24-AUG-23,2022,1201,51986.34,918.54,5000000633,2020,4,8,客车,5200.0,丰田,家用,0.0,品牌E,49.08,0.0,0.163357,0.002764,6.68,0.193533,0,0.0,0.0,1,1,0.0,4876.38
634,0,17-AUG-22,17-AUG-23,2022,1204,60591.98,800.25,5000000634,2014,2,17,货车,4300.0,奔驰,家用,0.0,品牌E,74.0,0.0,0.069225,0.174039,2.6,0.159436,1,34.49,6193.57,1,1,0.0,2376.03
635,1,15-AUG-22,15-AUG-23,2022,1205,385758.38,3882.8,5000000635,2015,7,0,轿车,1800.0,宝马,商用,0.0,品牌A,63.46,0.0,0.120073,0.245346,1.44,0.069873,0,0.0,0.0,0,1,0.0,1799.01
636,0,06-APR-24,06-APR-25,2024,1201,288406.4,7209.12,5000000636,2020,7,0,MPV,3100.0,比亚迪,租赁,0.0,品牌B,94.7,0.0,0.037528,0.085246,3.74,0.180707,0,0.0,0.0,1,1,0.0,3838.31
637,0,12-JUN-23,11-JUN-24,2023,1201,348172.46,6858.7,5000000637,2020,5,0,SUV,2100.0,吉利,商用,0.0,品牌E,34.95,0.0,0.197083,0.178588,1.72,0.169139,1,79.58,2288.42,1,1,0.0,3692.32
638,0,21-SEP-22,21-SEP-23,2022,1201,206667.73,3124.17,5000000638,2021,7,0,MPV,1900.0,大众,家用,47498.12,品牌E,85.54,0.0,0.164901,0.154775,4.93,0.073599,0,0.0,0.0,1,1,7617.42,2613.46
639,1,07-APR-24,07-APR-25,2024,1202,153988.11,3553.64,5000000639,2014,5,0,轿车,2800.0,别克,公务,0.0,品牌E,70.96,0.0,0.055898,0.149452,2.57,0.130502,0,60.52,4282.67,1,1,0.0,1070.86
640,1,16-JUL-22,16-JUL-23,2022,1205,162631.07,1075.63,5000000640,2017,3,1,货车,2400.0,别克,家用,0.0,品牌A,40.76,0.0,0.004996,0.122639,8.05,0.147897,0,0.0,0.0,0,1,0.0,2531.12
641,0,25-APR-24,25-APR-25,2024,1205,444367.26,7535.4,5000000641,2021,5,0,SUV,1900.0,别克,自用货物,0.0,品牌E,49.22,0.0,0.106731,0.173204,8.42,0.118234,1,46.36,6807.45,1,1,0.0,2542.22
642,1,22-JUN-23,21-JUN-24,2023,1202,281694.78,2729.05,5000000642,2023,7,0,MPV,1600.0,吉利,公务,0.0,品牌D,38.18,69.58,0.078922,0.077951,2.19,0.011887,0,0.0,0.0,0,1,0.0,2073.01
643,0,07-DEC-22,07-DEC-23,2022,1204,104601.29,2964.97,5000000643,2019,7,0,SUV,2200.0,本田,自用货物,0.0,品牌B,45.21,0.0,0.085766,0.129264,1.76,0.082777,0,69.95,5800.3,0,1,0.0,2323.55
644,1,22-APR-24,22-APR-25,2024,1204,330918.05,7580.29,5000000644,2016,3,17,货车,5800.0,本田,商用,47286.06,品牌D,96.78,81.69,0.074869,0.258797,8.95,0.192693,0,0.0,0.0,0,1,18353.09,5575.76
645,0,30-MAR-24,30-MAR-25,2024,1201,421574.94,8622.68,5000000645,2017,2,5,客车,3700.0,大众,商用,0.0,品牌B,61.94,0.0,0.139614,0.104753,9.37,0.120006,0,0.0,0.0,1,1,0.0,5353.64
646,0,21-MAR-23,20-MAR-24,2023,1202,400967.24,9817.89,5000000646,2022,3,16,客车,4300.0,本田,家用,43456.82,品牌A,63.29,0.0,0.136089,0.139987,0.94,0.126767,0,59.22,3919.94,1,1,17939.68,6813.8
647,0,11-DEC-23,10-DEC-24,2023,1201,460553.24,10532.75,5000000647,2021,5,0,轿车,3100.0,大众,家用,0.0,品牌C,84.59,34.29,0.015235,0.212005,0.98,0.094321,1,80.37,6861.03,1,1,0.0,2073.79
648,1,28-FEB-24,27-FEB-25,2024,1205,406806.4,5260.14,5000000648,2019,7,0,轿车,2600.0,宝马,租赁,10259.71,品牌C,31.65,78.8,0.085467,0.291759,6.6,0.168132,0,76.18,5128.15,0,1,1409.09,3492.65
649,0,26-OCT-22,26-OCT-23,2022,1203,230467.57,5147.83,5000000649,2018,7,0,SUV,3300.0,奥迪,自用货物,0.0,品牌C,75.64,37.12,0.188627,0.170779,3.63,0.049802,1,60.11,3518.21,1,1,0.0,2764.74
650,0,13-OCT-22,13-OCT-23,2022,1201,470262.52,7504.94,5000000650,2013,2,17,客车,4400.0,吉利,商用,1120.74,品牌D,42.26,85.77,0.158121,0.119003,3.74,0.022793,0,0.0,0.0,1,1,16568.55,6402.07
651,0,25-DEC-23,24-DEC-24,2023,1205,496078.95,9785.53,5000000651,2013,4,0,轿车,2400.0,大众,自用货物,20279.28,品牌C,92.43,25.38,0.036533,0.081127,5.77,0.032694,1,77.12,7165.78,1,1,14176.41,1750.85
652,0,29-SEP-23,28-SEP-24,2023,1205,424913.94,2450.52,5000000652,2017,4,0,轿车,2000.0,别克,自用货物,17940.65,品牌D,61.24,77.51,0.159909,0.020235,3.02,0.122447,0,32.72,7124.72,1,1,10585.92,1881.27
653,0,17-OCT-23,16-OCT-24,2023,1206,165638.89,3586.18,5000000653,2019,2,12,货车,2100.0,奔驰,商用,0.0,品牌A,68.01,0.0,0.144084,0.095942,8.43,0.068835,0,61.62,2653.64,1,1,0.0,3895.18
654,1,19-MAR-24,19-MAR-25,2024,1206,397777.12,8516.56,5000000654,2022,7,0,SUV,2400.0,本田,公务,0.0,品牌A,37.17,0.0,0.104217,0.220175,2.18,0.128248,0,0.0,0.0,0,1,0.0,2844.68
655,1,12-MAY-23,11-MAY-24,2023,1205,491404.14,3082.58,5000000655,2013,2,18,货车,5400.0,比亚迪,租赁,0.0,品牌E,66.9,0.0,0.170432,0.282761,5.65,0.189146,0,0.0,0.0,0,1,0.0,4538.59
656,1,11-AUG-23,10-AUG-24,2023,1205,492501.09,12169.74,5000000656,2013,3,9,客车,5300.0,丰田,家用,0.0,品牌A,71.9,0.0,0.07792,0.17647,0.21,0.180204,0,0.0,0.0,0,1,0.0,3385.09
657,0,26-MAR-23,25-MAR-24,2023,1206,326735.45,6544.62,5000000657,2023,5,0,轿车,2300.0,奔驰,商用,0.0,品牌A,87.56,0.0,0.073267,0.125719,5.78,0.076876,1,57.37,7081.39,1,1,0.0,2714.29
658,1,19-AUG-23,18-AUG-24,2023,1204,464638.17,3891.41,5000000658,2015,4,0,轿车,1800.0,吉利,家用,7365.91,品牌A,78.71,0.0,0.139788,0.056556,9.35,0.154371,1,82.76,4755.54,1,1,691.98,1721.6
659,0,12-FEB-24,11-FEB-25,2024,1205,78131.86,1771.26,5000000659,2017,2,2,客车,2100.0,长安,自用货物,0.0,品牌A,53.24,0.0,0.083499,0.241495,9.56,0.011133,0,0.0,0.0,0,1,0.0,3016.14
660,1,19-OCT-23,18-OCT-24,2023,1204,256899.99,6931.49,5000000660,2016,5,0,MPV,3100.0,吉利,自用货物,0.0,品牌E,93.03,0.0,0.092526,0.232484,0.29,0.054232,0,0.0,0.0,0,1,0.0,1838.69
661,1,13-NOV-22,13-NOV-23,2022,1202,327666.69,4361.25,5000000661,2022,4,0,轿车,1700.0,别克,家用,0.0,品牌A,82.46,0.0,0.112653,0.051881,9.12,0.065285,0,0.0,0.0,0,1,0.0,1685.27
662,0,29-OCT-22,29-OCT-23,2022,1201,107237.39,1827.17,5000000662,2015,3,6,皮卡,2200.0,奔驰,租赁,43910.33,品牌E,56.17,0.0,0.146199,0.20239,1.39,0.070129,0,0.0,0.0,1,1,10863.74,1442.14
663,1,26-SEP-23,25-SEP-24,2023,1203,479690.21,6952.51,5000000663,2017,5,0,MPV,3200.0,大众,自用货物,0.0,品牌C,74.18,23.38,0.192711,0.125879,8.33,0.026768,0,71.62,3382.78,1,1,0.0,2200.3
664,1,12-AUG-23,11-AUG-24,2023,1201,166002.51,3729.53,5000000664,2020,4,0,轿车,1200.0,奔驰,租赁,0.0,品牌D,97.03,48.51,0.055347,0.233202,8.89,0.134448,0,0.0,0.0,1,1,0.0,2066.94
665,1,19-JUL-23,18-JUL-24,2023,1206,88012.27,2296.5,5000000665,2022,2,10,货车,2200.0,大众,租赁,0.0,品牌C,94.74,97.69,0.195889,0.262415,0.1,0.164043,0,0.0,0.0,0,1,0.0,5521.58
666,0,03-FEB-24,02-FEB-25,2024,1206,152150.73,3818.36,5000000666,2024,7,0,轿车,2900.0,长安,自用货物,0.0,品牌B,38.32,0.0,0.086068,0.059896,2.47,0.07669,1,50.96,7050.85,0,1,0.0,1877.52
667,1,19-SEP-23,18-SEP-24,2023,1202,123067.93,2588.13,5000000667,2013,2,16,皮卡,2900.0,奥迪,租赁,0.0,品牌D,45.32,76.76,0.170803,0.042034,5.88,0.17505,1,65.02,5545.85,0,1,0.0,943.53
668,1,19-JUL-23,18-JUL-24,2023,1203,345959.2,8682.06,5000000668,2016,2,9,货车,3000.0,丰田,家用,0.0,品牌B,82.23,0.0,0.000849,0.126645,7.03,0.048319,0,86.88,2982.51,1,1,0.0,2555.58
669,1,24-SEP-22,24-SEP-23,2022,1205,93556.88,1898.16,5000000669,2022,7,0,MPV,1400.0,大众,租赁,0.0,品牌E,36.71,0.0,0.076027,0.07806,4.13,0.115193,0,0.0,0.0,0,1,0.0,3287.01
670,0,24-JUN-22,24-JUN-23,2022,1204,327889.01,4648.47,5000000670,2013,5,0,轿车,1400.0,吉利,自用货物,0.0,品牌A,70.33,0.0,0.032633,0.047377,5.08,0.125485,0,74.87,3370.32,0,1,0.0,1062.96
671,0,24-JUN-23,23-JUN-24,2023,1206,396402.57,10805.97,5000000671,2016,5,0,MPV,2300.0,大众,租赁,11793.57,品牌E,60.16,0.0,0.01787,0.271391,7.13,0.158303,1,72.78,4615.75,0,1,11132.4,3793.88
672,0,17-JUL-22,17-JUL-23,2022,1205,340532.45,5314.53,5000000672,2020,5,0,MPV,3000.0,别克,公务,0.0,品牌B,95.36,0.0,0.116063,0.007879,6.52,0.061069,0,0.0,0.0,0,1,0.0,2455.07
673,0,16-AUG-22,16-AUG-23,2022,1202,190785.41,4683.84,5000000673,2018,7,0,MPV,3400.0,丰田,公务,39946.92,品牌D,35.42,79.08,0.031762,0.008758,6.35,0.178154,0,0.0,0.0,1,1,3973.5,2843.93
674,0,03-JUL-23,02-JUL-24,2023,1205,415569.6,12057.75,5000000674,2013,5,0,轿车,1700.0,丰田,家用,0.0,品牌D,77.75,79.03,0.119753,0.016327,4.77,0.149046,0,0.0,0.0,1,1,0.0,1153.8
675,1,12-AUG-22,12-AUG-23,2022,1204,57786.09,605.46,5000000675,2018,4,0,MPV,1700.0,丰田,公务,0.0,品牌D,58.66,26.32,0.008199,0.049776,7.82,0.046167,0,0.0,0.0,1,1,0.0,1517.73
676,0,10-JUL-23,09-JUL-24,2023,1205,201514.64,1027.18,5000000676,2021,4,16,客车,2800.0,奥迪,商用,44025.71,品牌E,59.46,0.0,0.127597,0.037477,6.07,0.086213,0,0.0,0.0,0,1,12366.04,8545.88
677,0,25-JUL-23,24-JUL-24,2023,1203,158151.84,3884.57,5000000677,2014,2,5,客车,2300.0,吉利,公务,0.0,品牌A,39.35,0.0,0.055162,0.13706,7.89,0.057914,0,0.0,0.0,0,1,0.0,2755.99
678,1,20-JUL-22,20-JUL-23,2022,1202,139991.37,3479.68,5000000678,2013,3,2,皮卡,4400.0,丰田,租赁,0.0,品牌E,47.22,0.0,0.095794,0.266376,4.74,0.118799,1,76.33,4855.6,1,1,0.0,1020.07
679,0,16-MAY-24,16-MAY-25,2024,1204,186541.92,4172.42,5000000679,2020,4,8,客车,4600.0,奔驰,家用,0.0,品牌D,40.21,34.09,0.070459,0.274258,1.38,0.071564,0,48.55,6153.72,0,1,0.0,4330.75
680,1,02-JAN-24,01-JAN-25,2024,1203,127170.05,878.87,5000000680,2021,7,0,MPV,1600.0,宝马,家用,28537.77,品牌E,45.57,0.0,0.199666,0.203642,1.8,0.068835,0,0.0,0.0,0,1,5660.45,2127.71
681,1,29-JAN-23,29-JAN-24,2023,1202,124211.54,1037.76,5000000681,2022,2,19,皮卡,4900.0,本田,自用货物,46079.13,品牌D,53.83,74.7,0.049203,0.051469,2.99,0.018285,0,0.0,0.0,1,1,18705.52,1153.96
682,0,22-MAR-24,22-MAR-25,2024,1201,65436.41,1802.14,5000000682,2021,4,4,客车,4000.0,丰田,自用货物,21762.86,品牌D,32.71,68.76,0.112708,0.147085,7.82,0.114496,1,85.53,5438.65,0,1,18781.33,5590.62
683,1,20-JUN-22,20-JUN-23,2022,1205,491976.6,8029.12,5000000683,2018,3,2,客车,4200.0,吉利,公务,0.0,品牌C,36.27,47.08,0.071582,0.15441,7.18,0.063201,0,36.85,2467.77,0,1,0.0,4549.94
684,1,01-JUN-22,01-JUN-23,2022,1206,471518.82,2493.89,5000000684,2015,4,1,皮卡,4400.0,比亚迪,商用,0.0,品牌A,78.91,0.0,0.1221,0.089361,1.27,0.143909,0,0.0,0.0,0,1,0.0,1310.32
685,1,26-JAN-23,26-JAN-24,2023,1203,100949.63,896.64,5000000685,2017,3,6,皮卡,5900.0,比亚迪,公务,0.0,品牌C,87.07,81.6,0.069786,0.153354,8.78,0.175762,1,60.85,6047.81,0,1,0.0,675.15
686,1,02-DEC-23,01-DEC-24,2023,1204,291224.86,3464.44,5000000686,2013,3,3,客车,4100.0,大众,公务,0.0,品牌D,94.16,50.79,0.168714,0.158108,9.48,0.08218,1,64.47,2048.96,0,1,0.0,2994.14
687,1,10-SEP-23,09-SEP-24,2023,1203,236085.35,3212.68,5000000687,2018,4,0,SUV,3300.0,奥迪,租赁,0.0,品牌A,46.15,0.0,0.092934,0.049054,3.77,0.156432,1,42.68,4453.14,1,1,0.0,4642.41
688,1,12-FEB-23,12-FEB-24,2023,1201,318326.22,7489.21,5000000688,2013,4,0,SUV,2000.0,宝马,商用,0.0,品牌E,50.07,0.0,0.103507,0.080266,6.3,0.05135,1,73.21,5715.98,1,1,0.0,2387.47
689,0,09-NOV-22,09-NOV-23,2022,1203,152858.79,2390.41,5000000689,2020,4,0,MPV,2300.0,别克,商用,42196.29,品牌C,63.84,30.18,0.120604,0.106995,4.05,0.00653,0,0.0,0.0,1,1,9246.08,3900.76
690,1,13-JUL-23,12-JUL-24,2023,1201,424924.03,10979.59,5000000690,2022,4,8,客车,4200.0,比亚迪,租赁,46136.13,品牌A,53.25,0.0,0.15138,0.156382,3.12,0.180316,1,40.23,3586.62,1,1,4195.76,12058.84
691,0,27-JAN-24,26-JAN-25,2024,1205,315955.16,2721.28,5000000691,2019,5,0,SUV,2700.0,宝马,自用货物,0.0,品牌A,64.83,0.0,0.141896,0.270625,8.0,0.136362,0,0.0,0.0,0,1,0.0,2473.69
692,1,12-DEC-22,12-DEC-23,2022,1201,184051.1,1140.21,5000000692,2017,5,0,MPV,1900.0,吉利,公务,0.0,品牌A,98.55,0.0,0.052756,0.296574,8.48,0.084926,0,78.07,3574.62,0,1,0.0,1619.55
693,1,04-JUN-22,04-JUN-23,2022,1203,434683.5,4597.32,5000000693,2014,5,0,MPV,2500.0,吉利,公务,0.0,品牌A,73.42,0.0,0.052831,0.06662,8.33,0.11979,0,64.07,4778.85,1,1,0.0,1769.75
694,0,23-AUG-22,23-AUG-23,2022,1205,480771.89,6619.01,5000000694,2013,4,16,客车,5700.0,宝马,租赁,0.0,品牌E,66.93,0.0,0.093997,0.047103,2.71,0.073802,1,57.24,6879.78,0,1,0.0,6266.81
695,0,31-MAY-22,31-MAY-23,2022,1201,322266.22,4080.71,5000000695,2015,3,3,货车,3300.0,别克,家用,0.0,品牌A,35.63,0.0,0.168886,0.141377,2.86,0.139715,0,0.0,0.0,1,1,0.0,2594.35
696,0,16-NOV-23,15-NOV-24,2023,1206,451130.44,10872.88,5000000696,2016,2,7,货车,3000.0,宝马,租赁,0.0,品牌A,97.45,0.0,0.073345,0.214238,7.78,0.037796,1,53.03,6495.39,1,1,0.0,4506.98
697,0,26-JUN-23,25-JUN-24,2023,1201,277913.28,7392.22,5000000697,2017,4,16,客车,5900.0,宝马,租赁,0.0,品牌E,90.59,0.0,0.026957,0.044205,5.43,0.083283,1,31.61,5359.67,1,1,0.0,7446.0
698,1,24-MAR-24,24-MAR-25,2024,1205,325719.91,5030.53,5000000698,2020,7,0,轿车,2200.0,吉利,租赁,0.0,品牌A,56.65,0.0,0.084588,0.080393,8.4,0.173634,0,63.56,7008.2,1,1,0.0,2579.48
699,0,12-MAR-23,11-MAR-24,2023,1204,315213.24,2385.93,5000000699,2018,7,0,轿车,3300.0,吉利,公务,39891.19,品牌C,72.63,18.13,0.187111,0.05785,7.76,0.122199,1,35.46,2288.2,0,1,8854.43,2214.35
700,0,09-DEC-23,08-DEC-24,2023,1204,59364.12,1590.42,5000000700,2013,2,6,皮卡,3300.0,奥迪,公务,42443.23,品牌B,66.77,0.0,0.015124,0.24291,8.72,0.052927,0,0.0,0.0,1,1,7869.15,646.01
701,0,16-AUG-22,16-AUG-23,2022,1205,436374.03,2815.49,5000000701,2012,2,11,货车,5500.0,吉利,公务,0.0,品牌E,69.33,0.0,0.159742,0.095575,6.9,0.051731,0,30.76,4757.03,1,1,0.0,2664.37
702,1,20-MAR-23,19-MAR-24,2023,1201,103892.31,2979.22,5000000702,2020,7,0,SUV,2100.0,大众,公务,0.0,品牌D,33.49,49.6,0.052744,0.21551,0.36,0.02956,0,0.0,0.0,1,1,0.0,2280.2
703,0,17-FEB-23,17-FEB-24,2023,1202,410631.71,4040.53,5000000703,2016,2,6,客车,4200.0,比亚迪,家用,0.0,品牌D,81.26,60.14,0.094407,0.008607,5.2,0.130911,0,47.04,3431.26,1,1,0.0,3754.85
704,0,27-SEP-23,26-SEP-24,2023,1204,235126.37,2871.65,5000000704,2018,5,0,轿车,1900.0,本田,家用,17025.62,品牌B,67.74,0.0,0.047379,0.026311,0.73,0.072833,1,80.21,7008.08,1,1,9875.79,1686.7
705,0,09-MAR-24,09-MAR-25,2024,1203,233965.42,1322.34,5000000705,2016,4,9,皮卡,4000.0,比亚迪,家用,0.0,品牌E,56.0,0.0,0.193373,0.006075,6.44,0.112869,0,0.0,0.0,1,1,0.0,741.14
706,0,10-MAR-23,09-MAR-24,2023,1201,239782.81,4026.35,5000000706,2023,5,0,轿车,1700.0,长安,租赁,1495.65,品牌C,88.92,45.77,0.191522,0.083808,9.87,0.043122,1,83.3,5365.45,1,1,13335.46,3601.99
707,0,26-APR-24,26-APR-25,2024,1204,129060.31,2979.1,5000000707,2017,4,3,客车,5000.0,别克,家用,0.0,品牌C,90.4,10.32,0.018402,0.079703,3.19,0.160082,0,0.0,0.0,0,1,0.0,3619.86
708,1,24-JAN-23,24-JAN-24,2023,1206,282453.27,8429.13,5000000708,2014,4,18,皮卡,3600.0,本田,自用货物,0.0,品牌C,30.84,45.9,0.117188,0.094098,3.06,0.061707,0,0.0,0.0,0,1,0.0,757.91
709,0,25-APR-24,25-APR-25,2024,1202,342819.35,8139.04,5000000709,2022,7,0,轿车,2000.0,本田,租赁,0.0,品牌C,41.78,61.71,0.083992,0.120303,2.43,0.160765,1,89.33,3644.16,0,1,0.0,2778.7
710,1,20-MAY-22,20-MAY-23,2022,1202,74014.1,523.78,5000000710,2022,3,2,货车,4400.0,长安,租赁,38740.67,品牌A,64.56,0.0,0.136199,0.247591,5.24,0.054154,0,36.67,6715.22,1,1,1534.36,9208.34
711,0,30-AUG-22,30-AUG-23,2022,1202,416003.48,2725.31,5000000711,2019,5,0,SUV,2700.0,长安,自用货物,0.0,品牌D,98.59,89.84,0.073707,0.160822,0.87,0.022884,0,0.0,0.0,1,1,0.0,2854.34
712,1,21-JUL-23,20-JUL-24,2023,1205,132455.74,990.1,5000000712,2019,4,19,皮卡,2400.0,丰田,公务,0.0,品牌B,38.31,0.0,0.004761,0.197128,7.89,0.048656,0,0.0,0.0,1,1,0.0,782.02
713,0,14-OCT-22,14-OCT-23,2022,1205,50353.86,1031.13,5000000713,2012,2,15,货车,5800.0,丰田,家用,0.0,品牌D,32.1,67.12,0.05282,0.044453,3.01,0.088998,0,0.0,0.0,1,1,0.0,2321.84
714,0,21-NOV-23,20-NOV-24,2023,1202,345548.28,9760.07,5000000714,2018,4,0,MPV,1700.0,吉利,公务,45390.41,品牌A,74.53,0.0,0.059056,0.047259,3.2,0.024452,0,0.0,0.0,0,1,8727.83,2231.16
715,0,16-MAY-23,15-MAY-24,2023,1205,366041.98,7657.82,5000000715,2023,3,13,客车,3000.0,长安,自用货物,13986.07,品牌E,88.72,0.0,0.003513,0.001064,9.7,0.091935,0,0.0,0.0,0,1,15239.28,6627.78
716,1,12-JUN-22,12-JUN-23,2022,1204,405294.53,2398.4,5000000716,2012,4,0,轿车,1800.0,奔驰,自用货物,0.0,品牌B,48.4,0.0,0.147355,0.070841,1.64,0.107966,0,0.0,0.0,0,1,0.0,1160.03
717,0,16-JUL-22,16-JUL-23,2022,1201,462784.1,2355.88,5000000717,2021,2,20,客车,3600.0,奔驰,租赁,5966.82,品牌B,35.82,0.0,0.035263,0.213104,5.38,0.129512,1,83.95,3124.25,1,1,13054.74,11715.35
718,1,08-JAN-23,08-JAN-24,2023,1203,452354.21,11490.78,5000000718,2017,4,3,客车,3000.0,大众,自用货物,0.0,品牌A,55.36,0.0,0.177916,0.099168,3.29,0.030246,0,0.0,0.0,1,1,0.0,3781.58
719,0,16-MAY-24,16-MAY-25,2024,1205,379148.35,8118.76,5000000719,2019,2,6,客车,3400.0,比亚迪,家用,0.0,品牌A,73.63,0.0,0.015758,0.143769,8.59,0.082761,0,0.0,0.0,0,1,0.0,4014.99
720,0,09-JUL-23,08-JUL-24,2023,1204,348167.67,3261.33,5000000720,2015,3,18,客车,2000.0,奥迪,家用,0.0,品牌B,92.92,0.0,0.089603,0.157751,0.29,0.04402,0,0.0,0.0,0,1,0.0,3081.8
