SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss
1,15-NOV-22,15-NOV-23,2022,1204,406191.04,11494.11,5000000697,2015,5,0,轿车,2500.0,大众,商用,0.0,品牌A,68.51,0.0,0.011983,0.043421,0.74,0.19418,1,45.6,2045.69,1,1,0.0
1,26-MAR-23,25-MAR-24,2023,1201,272690.92,2658.16,5000000698,2022,3,7,货车,2600.0,宝马,租赁,45400.15,品牌E,34.24,0.0,0.114568,0.252047,7.58,0.024825,0,40.39,4355.58,0,1,10119.1
1,01-FEB-23,01-FEB-24,2023,1201,222103.17,4523.08,5000000699,2020,4,0,SUV,2700.0,奥迪,商用,0.0,品牌E,31.67,0.0,0.117088,0.26058,4.06,0.03867,0,0.0,0.0,1,1,0.0
0,15-APR-23,14-APR-24,2023,1201,340334.36,3528.27,5000000700,2018,4,8,货车,3700.0,大众,公务,0.0,品牌A,69.24,0.0,0.014738,0.269123,9.79,0.070059,0,0.0,0.0,1,1,0.0
1,24-JUL-23,23-JUL-24,2023,1202,471736.63,8130.74,5000000701,2014,4,14,客车,2700.0,比亚迪,公务,0.0,品牌D,59.02,14.23,0.090989,0.247951,5.57,0.12695,1,62.86,6050.05,0,1,0.0
0,11-NOV-22,11-NOV-23,2022,1204,342756.42,10224.05,5000000702,2019,4,0,MPV,2400.0,吉利,自用货物,0.0,品牌B,63.55,0.0,0.149521,0.18155,5.43,0.017436,1,58.64,3841.64,1,1,0.0
1,30-NOV-23,29-NOV-24,2023,1204,52242.79,953.21,5000000703,2015,2,16,货车,4100.0,别克,租赁,0.0,品牌C,77.76,76.54,0.15291,0.199953,1.58,0.108523,0,0.0,0.0,0,1,0.0
0,08-JUN-23,07-JUN-24,2023,1203,109391.94,1221.8,5000000704,2022,2,3,货车,5600.0,奔驰,公务,0.0,品牌E,80.29,0.0,0.058313,0.29252,1.19,0.143367,0,36.36,4007.83,1,1,0.0
0,05-MAY-23,04-MAY-24,2023,1205,373834.49,4483.39,5000000705,2020,7,0,轿车,2900.0,吉利,公务,0.0,品牌A,63.73,0.0,0.071123,0.021024,4.61,0.049224,1,52.65,2828.59,1,1,0.0
0,20-JUN-23,19-JUN-24,2023,1204,301084.73,6446.07,5000000706,2013,2,20,货车,4400.0,本田,自用货物,0.0,品牌D,92.92,57.64,0.164748,0.107103,1.3,0.140075,0,0.0,0.0,0,1,0.0
0,07-JAN-24,06-JAN-25,2024,1206,423959.72,5731.62,5000000707,2022,7,0,SUV,2900.0,长安,商用,0.0,品牌A,57.74,0.0,0.045678,0.070638,2.73,0.159135,0,0.0,0.0,0,1,0.0
0,03-FEB-24,02-FEB-25,2024,1205,91164.41,2195.67,5000000708,2018,7,0,MPV,1100.0,奔驰,租赁,0.0,品牌A,95.71,0.0,0.119741,0.045711,5.41,0.06732,0,0.0,0.0,1,1,0.0
0,14-NOV-22,14-NOV-23,2022,1203,133471.78,768.27,5000000709,2019,5,0,SUV,1700.0,别克,家用,0.0,品牌A,75.83,0.0,0.165794,0.199534,8.36,0.064499,0,0.0,0.0,1,1,0.0
0,12-JUL-23,11-JUL-24,2023,1202,459526.39,10947.22,5000000710,2023,7,0,SUV,2500.0,别克,家用,36700.18,品牌D,94.84,74.02,0.133061,0.210015,8.41,0.115,0,69.21,4347.3,0,1,17093.93
1,12-OCT-22,12-OCT-23,2022,1202,301565.65,4083.29,5000000711,2019,4,20,货车,5000.0,本田,自用货物,2396.29,品牌B,97.82,0.0,0.11611,0.005656,8.69,0.114205,0,0.0,0.0,0,1,6842.31
1,09-MAR-23,08-MAR-24,2023,1202,79101.3,415.26,5000000712,2022,3,20,客车,3100.0,奥迪,家用,0.0,品牌C,51.86,90.89,0.148569,0.261068,1.41,0.149685,0,0.0,0.0,1,1,0.0
1,13-FEB-24,12-FEB-25,2024,1205,439031.43,4102.56,5000000713,2023,4,0,MPV,1700.0,奥迪,家用,17926.06,品牌C,58.11,12.7,0.044616,0.147196,2.67,0.127731,0,49.47,2280.45,0,1,9682.69
1,09-FEB-23,09-FEB-24,2023,1205,100544.74,1989.58,5000000714,2019,4,0,MPV,2200.0,别克,公务,38916.38,品牌B,47.44,0.0,0.125512,0.216857,2.02,0.158226,0,0.0,0.0,0,1,1002.08
0,10-NOV-23,09-NOV-24,2023,1203,282562.17,6071.98,5000000715,2022,3,5,货车,4100.0,长安,家用,0.0,品牌D,69.67,52.3,0.002681,0.207685,0.51,0.031483,0,36.53,4638.67,0,1,0.0
0,02-SEP-22,02-SEP-23,2022,1203,273080.94,2358.41,5000000716,2018,7,0,MPV,2900.0,别克,公务,0.0,品牌A,57.13,0.0,0.126068,0.006157,6.6,0.196135,0,0.0,0.0,1,1,0.0
0,01-JAN-24,31-DEC-24,2024,1205,306529.54,2703.81,5000000717,2018,5,0,MPV,1100.0,本田,租赁,2758.98,品牌B,93.94,0.0,0.042599,0.052334,0.73,0.017803,1,64.85,5859.39,1,1,2532.74
1,11-DEC-22,11-DEC-23,2022,1201,344361.88,5602.81,5000000718,2017,5,0,轿车,1900.0,奔驰,商用,0.0,品牌D,88.88,66.96,0.134979,0.203829,7.02,0.076923,0,0.0,0.0,0,1,0.0
0,30-JUN-23,29-JUN-24,2023,1204,377906.13,4625.61,5000000719,2023,5,0,SUV,3300.0,别克,租赁,43170.32,品牌B,42.24,0.0,0.189593,0.076205,3.95,0.17513,0,0.0,0.0,1,1,8936.47
0,04-DEC-22,04-DEC-23,2022,1205,434732.32,10454.25,5000000720,2022,4,0,MPV,2100.0,吉利,商用,0.0,品牌A,67.85,0.0,0.182477,0.159822,6.35,0.176232,1,31.56,5298.59,1,1,0.0
0,25-DEC-23,24-DEC-24,2023,1202,100955.64,2081.04,5000000721,2021,4,16,客车,2800.0,奥迪,商用,0.0,品牌D,99.14,28.35,0.177286,0.002652,5.18,0.147043,0,0.0,0.0,0,1,0.0
1,17-MAR-24,17-MAR-25,2024,1202,379290.64,11001.46,5000000722,2024,2,4,货车,2000.0,本田,商用,0.0,品牌C,69.85,40.6,0.192101,0.156659,2.09,0.011306,0,67.36,4051.57,1,1,0.0
0,09-FEB-23,09-FEB-24,2023,1201,423600.64,4228.42,5000000723,2019,2,15,客车,4500.0,长安,自用货物,0.0,品牌E,56.5,0.0,0.101416,0.245296,1.23,0.115179,0,69.82,3446.57,1,1,0.0
1,13-JAN-23,13-JAN-24,2023,1204,62864.49,1841.94,5000000724,2022,4,0,MPV,3300.0,本田,商用,0.0,品牌E,65.21,0.0,0.185539,0.076336,8.68,0.047558,0,62.44,5719.88,1,1,0.0
0,29-AUG-22,29-AUG-23,2022,1206,287553.36,4713.85,5000000725,2018,7,0,轿车,2400.0,奥迪,家用,0.0,品牌E,59.77,0.0,0.199479,0.297374,3.4,0.107614,0,0.0,0.0,1,1,0.0
1,21-NOV-22,21-NOV-23,2022,1201,314976.16,4932.08,5000000726,2022,2,2,皮卡,4900.0,大众,租赁,39409.55,品牌A,75.86,0.0,0.186312,0.223125,0.47,0.165119,0,0.0,0.0,0,1,18605.1
1,23-SEP-23,22-SEP-24,2023,1203,489796.14,10764.76,5000000727,2022,5,0,轿车,2800.0,比亚迪,自用货物,0.0,品牌A,36.45,0.0,0.174105,0.029568,8.13,0.090598,0,0.0,0.0,1,1,0.0
1,30-AUG-22,30-AUG-23,2022,1204,307921.78,3048.57,5000000728,2021,4,12,客车,3900.0,大众,商用,30943.24,品牌D,99.96,22.46,0.065569,0.246643,1.58,0.18864,1,50.43,3512.68,0,1,7743.61
1,17-SEP-23,16-SEP-24,2023,1201,223366.78,4271.79,5000000729,2017,5,0,轿车,2300.0,丰田,家用,0.0,品牌C,61.61,98.43,0.177294,0.223711,0.87,0.013903,0,36.84,5193.78,0,1,0.0
1,14-NOV-23,13-NOV-24,2023,1204,197613.76,4880.27,5000000730,2021,2,10,客车,6000.0,长安,公务,0.0,品牌D,98.0,90.71,0.054432,0.011076,2.26,0.180727,0,0.0,0.0,1,1,0.0
0,20-DEC-22,20-DEC-23,2022,1204,433863.01,7602.04,5000000731,2021,7,0,SUV,3000.0,大众,家用,0.0,品牌E,70.86,0.0,0.036569,0.259634,2.17,0.087354,1,42.92,6952.02,1,1,0.0
1,02-OCT-23,01-OCT-24,2023,1206,130323.51,2282.59,5000000732,2019,7,0,MPV,2700.0,奥迪,公务,30406.68,品牌A,69.8,0.0,0.065354,0.277967,9.16,0.04676,0,0.0,0.0,1,1,17840.75
1,22-FEB-23,22-FEB-24,2023,1204,174172.04,4516.74,5000000733,2023,5,0,SUV,1600.0,宝马,家用,33674.41,品牌B,45.39,0.0,0.091126,0.029921,9.34,0.125395,0,82.69,3244.72,1,1,7704.49
1,18-APR-24,18-APR-25,2024,1206,145385.53,2308.15,5000000734,2014,2,14,皮卡,2200.0,奔驰,家用,19501.81,品牌D,32.61,40.33,0.174784,0.181413,5.18,0.118885,0,63.94,5630.76,1,1,5238.43
1,28-AUG-23,27-AUG-24,2023,1203,145063.0,4196.6,5000000735,2017,4,19,货车,3400.0,比亚迪,商用,0.0,品牌C,45.72,93.68,0.024001,0.075119,5.54,0.055604,0,72.86,1947.23,0,1,0.0
1,20-OCT-23,19-OCT-24,2023,1205,186214.1,1780.91,5000000736,2021,5,0,SUV,2000.0,比亚迪,商用,0.0,品牌B,96.64,0.0,0.15492,0.275526,5.01,0.04615,0,0.0,0.0,1,1,0.0
1,28-NOV-22,28-NOV-23,2022,1205,110880.64,2779.76,5000000737,2013,7,0,SUV,1400.0,本田,家用,0.0,品牌E,51.57,0.0,0.069354,0.020952,2.22,0.083558,0,0.0,0.0,0,1,0.0
0,06-MAR-24,06-MAR-25,2024,1205,95041.25,1107.87,5000000738,2022,4,8,客车,5000.0,大众,家用,0.0,品牌D,67.49,94.81,0.119786,0.28194,8.58,0.172822,0,0.0,0.0,0,1,0.0
1,16-FEB-23,16-FEB-24,2023,1205,119558.28,3166.23,5000000739,2022,2,16,皮卡,3000.0,本田,公务,0.0,品牌E,69.48,0.0,0.04226,0.242442,6.48,0.1252,0,74.63,2270.97,0,1,0.0
0,04-APR-23,03-APR-24,2023,1204,415539.68,4116.01,5000000740,2017,4,11,客车,2300.0,比亚迪,家用,0.0,品牌D,68.24,72.35,0.157254,0.176594,0.83,0.038204,1,70.83,5959.68,1,1,0.0
1,19-MAR-24,19-MAR-25,2024,1205,346781.05,1895.9,5000000741,2022,5,0,SUV,2200.0,本田,商用,33777.93,品牌B,42.8,0.0,0.132819,0.206182,2.37,0.123507,0,0.0,0.0,1,1,777.59
1,20-OCT-23,19-OCT-24,2023,1202,217832.05,4344.79,5000000742,2014,4,9,客车,5200.0,宝马,家用,0.0,品牌A,34.58,0.0,0.169339,0.045045,4.97,0.048923,0,0.0,0.0,0,1,0.0
1,22-FEB-23,22-FEB-24,2023,1206,271768.94,7786.96,5000000743,2013,7,0,SUV,2300.0,长安,公务,0.0,品牌D,82.47,65.43,0.091375,0.114138,9.11,0.162422,0,52.0,5821.19,0,1,0.0
0,25-FEB-23,25-FEB-24,2023,1206,487296.87,8232.91,5000000744,2013,7,0,MPV,1200.0,比亚迪,租赁,38311.43,品牌A,68.88,0.0,0.117883,0.151859,3.19,0.031901,1,62.74,2301.95,1,1,19221.67
0,02-JAN-23,02-JAN-24,2023,1201,224731.61,4374.96,5000000745,2016,3,3,货车,5400.0,比亚迪,公务,0.0,品牌A,57.81,0.0,0.1237,0.168931,9.32,0.087962,0,0.0,0.0,0,1,0.0
0,18-MAR-24,18-MAR-25,2024,1201,401409.11,8384.69,5000000746,2023,5,0,SUV,2300.0,吉利,商用,0.0,品牌C,51.21,82.04,0.082895,0.292756,9.19,0.005092,0,62.87,6046.33,1,1,0.0
0,07-JUL-22,07-JUL-23,2022,1205,160911.51,2237.89,5000000747,2020,4,0,SUV,2600.0,别克,公务,0.0,品牌C,83.82,65.26,0.147274,0.277657,1.88,0.12753,0,0.0,0.0,0,1,0.0
0,11-DEC-23,10-DEC-24,2023,1202,309731.43,8493.94,5000000748,2021,4,2,货车,3100.0,宝马,租赁,6432.46,品牌B,84.44,0.0,0.16163,0.038156,4.88,0.191411,0,0.0,0.0,0,1,16611.28
1,10-MAY-23,09-MAY-24,2023,1204,280730.95,7185.12,5000000749,2023,7,0,SUV,3000.0,丰田,公务,0.0,品牌B,98.08,0.0,0.141333,0.231563,7.86,0.035262,0,0.0,0.0,1,1,0.0
0,24-MAR-23,23-MAR-24,2023,1201,391006.55,8776.43,5000000750,2022,3,10,客车,6000.0,本田,租赁,0.0,品牌C,43.15,42.65,0.03968,0.034595,9.44,0.18481,0,0.0,0.0,0,1,0.0
0,05-MAR-24,05-MAR-25,2024,1203,224042.73,5820.19,5000000751,2021,4,0,轿车,2900.0,长安,租赁,0.0,品牌C,62.13,42.63,0.116563,0.103334,7.15,0.190661,0,0.0,0.0,0,1,0.0
0,13-MAY-24,13-MAY-25,2024,1205,268047.54,3262.62,5000000752,2017,2,2,皮卡,4500.0,本田,公务,14127.17,品牌E,79.26,0.0,0.132898,0.231829,3.54,0.0538,0,0.0,0.0,1,1,9722.13
0,17-JUL-23,16-JUL-24,2023,1204,279439.71,5178.62,5000000753,2020,5,0,MPV,1100.0,丰田,公务,0.0,品牌B,44.44,0.0,0.167113,0.089077,2.67,0.021331,0,0.0,0.0,0,1,0.0
1,18-NOV-22,18-NOV-23,2022,1202,437556.9,5065.44,5000000754,2020,2,8,货车,4000.0,丰田,商用,33672.02,品牌B,89.21,0.0,0.085874,0.136068,8.82,0.032444,0,0.0,0.0,1,1,5066.02
0,27-FEB-24,26-FEB-25,2024,1204,55533.63,1025.08,5000000755,2016,3,9,客车,5800.0,比亚迪,公务,0.0,品牌D,52.29,53.14,0.179379,0.040295,8.97,0.007857,0,0.0,0.0,0,1,0.0
0,11-AUG-22,11-AUG-23,2022,1206,433726.98,5199.32,5000000756,2015,7,0,SUV,2900.0,本田,商用,0.0,品牌B,31.71,0.0,0.160344,0.141721,9.37,0.188262,0,0.0,0.0,0,1,0.0
1,08-JUN-23,07-JUN-24,2023,1206,225737.63,3780.36,5000000757,2019,4,0,SUV,1400.0,奔驰,家用,21973.07,品牌A,70.21,0.0,0.166543,0.266167,4.2,0.132533,0,71.02,7058.63,0,1,6458.87
0,29-DEC-22,29-DEC-23,2022,1205,266501.18,7761.34,5000000758,2013,2,8,货车,5700.0,丰田,自用货物,42169.31,品牌E,80.07,0.0,0.113073,0.198741,3.44,0.197946,0,0.0,0.0,0,1,19917.54
1,21-DEC-23,20-DEC-24,2023,1206,425068.3,11306.07,5000000759,2023,5,0,SUV,3200.0,长安,租赁,34867.69,品牌C,67.17,87.67,0.030701,0.095455,7.28,0.066447,0,0.0,0.0,0,1,4435.28
0,11-JUN-23,10-JUN-24,2023,1203,213817.15,3286.84,5000000760,2017,5,0,MPV,1500.0,比亚迪,自用货物,0.0,品牌D,93.88,57.45,0.114577,0.013554,1.48,0.094677,0,0.0,0.0,1,1,0.0
1,22-MAR-23,21-MAR-24,2023,1201,78605.99,1676.55,5000000761,2020,4,8,货车,4100.0,大众,公务,28354.95,品牌D,34.86,24.11,0.187374,0.056225,2.8,0.048194,1,65.36,2660.52,1,1,15976.85
0,29-FEB-24,28-FEB-25,2024,1205,167330.5,1211.99,5000000762,2014,4,0,轿车,1600.0,大众,自用货物,0.0,品牌C,67.37,91.24,0.184359,0.276612,3.83,0.072122,0,0.0,0.0,0,1,0.0
0,11-NOV-22,11-NOV-23,2022,1204,470633.31,10199.13,5000000763,2017,3,17,皮卡,2300.0,宝马,公务,0.0,品牌A,99.18,0.0,0.182413,0.261982,9.86,0.048043,0,0.0,0.0,1,1,0.0
0,12-APR-24,12-APR-25,2024,1206,412672.12,8238.65,5000000764,2014,2,1,皮卡,5600.0,丰田,家用,0.0,品牌C,40.83,93.95,0.07574,0.11225,0.61,0.085227,0,0.0,0.0,1,1,0.0
0,02-FEB-23,02-FEB-24,2023,1202,86250.08,1164.43,5000000765,2016,2,9,皮卡,3100.0,大众,公务,0.0,品牌E,35.52,0.0,0.115916,0.050267,7.81,0.001404,0,44.74,6453.07,0,1,0.0
0,26-SEP-23,25-SEP-24,2023,1201,171007.37,4434.77,5000000766,2016,3,8,货车,2200.0,奔驰,自用货物,0.0,品牌C,50.38,43.15,0.070529,0.266426,6.68,0.136117,0,48.36,3358.48,0,1,0.0
0,14-MAR-24,14-MAR-25,2024,1201,327717.28,5332.06,5000000767,2021,4,0,轿车,1500.0,大众,自用货物,0.0,品牌B,80.33,0.0,0.151362,0.274172,7.97,0.113257,0,86.54,4121.69,1,1,0.0
1,23-NOV-22,23-NOV-23,2022,1202,272845.72,7011.32,5000000768,2020,4,0,MPV,3000.0,本田,家用,0.0,品牌C,86.28,63.75,0.157953,0.05727,5.89,0.154971,0,0.0,0.0,1,1,0.0
0,02-NOV-22,02-NOV-23,2022,1204,225509.03,2675.5,5000000769,2014,2,6,货车,4100.0,奥迪,自用货物,0.0,品牌A,50.39,0.0,0.149012,0.254779,7.82,0.041497,0,0.0,0.0,0,1,0.0
1,07-NOV-23,06-NOV-24,2023,1205,62476.74,1495.67,5000000770,2020,5,0,轿车,1700.0,本田,租赁,0.0,品牌D,55.87,75.25,0.10206,0.295958,4.2,0.080125,0,71.78,4243.51,0,1,0.0
0,08-AUG-22,08-AUG-23,2022,1204,349038.65,5325.14,5000000771,2012,2,16,客车,4300.0,大众,家用,0.0,品牌B,92.97,0.0,0.021817,0.152882,1.03,0.011551,0,0.0,0.0,1,1,0.0
1,29-AUG-23,28-AUG-24,2023,1203,396147.5,4873.72,5000000772,2018,5,0,轿车,1200.0,奔驰,家用,0.0,品牌B,48.38,0.0,0.11866,0.104552,9.3,0.172643,0,0.0,0.0,1,1,0.0
1,29-JAN-23,29-JAN-24,2023,1204,478444.97,3114.32,5000000773,2023,2,7,客车,5200.0,本田,租赁,0.0,品牌C,66.99,58.73,0.096745,0.154853,9.99,0.165274,1,89.22,6732.04,0,1,0.0
0,05-DEC-23,04-DEC-24,2023,1205,117921.42,783.48,5000000774,2023,3,4,皮卡,5800.0,丰田,自用货物,0.0,品牌D,85.05,41.06,0.142205,0.19342,4.11,0.164797,0,86.99,6242.19,0,1,0.0
1,10-FEB-23,10-FEB-24,2023,1205,146572.01,2941.99,5000000775,2019,5,0,SUV,3000.0,比亚迪,租赁,0.0,品牌B,82.27,0.0,0.139105,0.000623,7.63,0.008751,0,72.02,5577.65,1,1,0.0
0,21-DEC-22,21-DEC-23,2022,1203,333985.88,2479.62,5000000776,2014,4,20,客车,2600.0,宝马,家用,17568.0,品牌C,88.24,16.96,0.185353,0.025297,9.41,0.187903,0,59.76,6156.39,0,1,17310.08
0,06-JUL-22,06-JUL-23,2022,1202,80302.61,1657.51,5000000777,2019,4,6,货车,2300.0,长安,租赁,0.0,品牌E,52.96,0.0,0.025946,0.067282,5.31,0.107134,0,0.0,0.0,1,1,0.0
0,04-MAY-23,03-MAY-24,2023,1202,94726.4,1162.31,5000000778,2019,5,0,MPV,2000.0,长安,租赁,46391.56,品牌D,71.36,75.66,0.106838,0.12382,4.82,0.008413,1,32.2,5132.27,1,1,4384.45
1,14-JUL-22,14-JUL-23,2022,1203,490080.42,10612.81,5000000779,2015,4,8,货车,4200.0,奔驰,租赁,3547.63,品牌B,95.45,0.0,0.067223,0.039376,6.55,0.192171,1,45.55,4582.27,1,1,17932.8
0,29-JUL-22,29-JUL-23,2022,1201,475926.7,5291.25,5000000780,2019,7,0,轿车,2900.0,大众,公务,0.0,品牌D,37.57,27.05,0.13227,0.271695,2.94,0.179453,1,55.83,2060.31,1,1,0.0
1,26-AUG-23,25-AUG-24,2023,1206,198457.57,4719.91,5000000781,2021,7,0,轿车,1200.0,别克,租赁,0.0,品牌D,93.28,73.49,0.125586,0.031617,3.69,0.067989,0,56.36,2658.11,0,1,0.0
1,06-AUG-23,05-AUG-24,2023,1202,433171.24,9541.55,5000000782,2023,2,5,货车,3000.0,奔驰,公务,0.0,品牌A,92.6,0.0,0.130994,0.129398,5.85,0.158781,0,0.0,0.0,0,1,0.0
0,30-OCT-23,29-OCT-24,2023,1206,265329.21,5124.4,5000000783,2018,3,9,货车,4500.0,别克,公务,0.0,品牌A,38.46,0.0,0.175936,0.013855,0.2,0.107385,0,0.0,0.0,0,1,0.0
0,23-JAN-24,22-JAN-25,2024,1206,227026.52,3274.26,5000000784,2014,4,0,MPV,2200.0,别克,商用,0.0,品牌C,48.38,62.24,0.170081,0.061555,4.4,0.078102,0,0.0,0.0,0,1,0.0
0,06-MAR-24,06-MAR-25,2024,1206,136477.22,2593.98,5000000785,2015,7,0,轿车,2100.0,本田,自用货物,0.0,品牌A,40.38,0.0,0.03493,0.087204,3.04,0.074662,0,65.11,3537.01,1,1,0.0
1,02-JUN-23,01-JUN-24,2023,1203,302681.01,4841.19,5000000786,2018,7,0,轿车,1800.0,比亚迪,商用,0.0,品牌D,93.01,98.86,0.139207,0.027923,4.54,0.112546,0,0.0,0.0,1,1,0.0
0,17-JUL-22,17-JUL-23,2022,1205,52633.42,398.18,5000000787,2020,3,18,皮卡,5300.0,本田,自用货物,0.0,品牌B,86.93,0.0,0.113178,0.264312,9.16,0.03922,0,73.49,1991.98,0,1,0.0
0,22-APR-24,22-APR-25,2024,1202,54197.86,1420.71,5000000788,2019,5,0,MPV,1500.0,别克,自用货物,0.0,品牌C,75.47,41.59,0.056372,0.198332,5.19,0.080322,0,62.26,6253.77,0,1,0.0
0,11-SEP-22,11-SEP-23,2022,1206,356788.74,9778.29,5000000789,2019,5,0,MPV,2200.0,吉利,公务,37807.4,品牌C,88.31,49.36,0.18098,0.273074,3.28,0.072014,0,80.6,4613.16,1,1,6054.49
1,24-DEC-22,24-DEC-23,2022,1203,484182.77,9509.15,5000000790,2016,3,11,客车,3500.0,大众,商用,0.0,品牌E,78.73,0.0,0.112311,0.077573,2.63,0.185982,0,0.0,0.0,1,1,0.0
0,12-APR-24,12-APR-25,2024,1203,311848.0,6263.1,5000000791,2022,7,0,MPV,1500.0,别克,公务,0.0,品牌D,96.63,35.79,0.058986,0.028557,8.47,0.110752,0,0.0,0.0,0,1,0.0
0,28-NOV-23,27-NOV-24,2023,1205,466514.37,11850.36,5000000792,2023,2,16,皮卡,4400.0,长安,公务,0.0,品牌B,90.89,0.0,0.134662,0.2852,3.68,0.015124,0,0.0,0.0,0,1,0.0
1,15-SEP-22,15-SEP-23,2022,1201,253956.3,5678.99,5000000793,2018,2,16,皮卡,3600.0,本田,公务,0.0,品牌B,41.4,0.0,0.151633,0.281979,4.03,0.035265,0,44.08,6353.8,1,1,0.0
0,04-FEB-24,03-FEB-25,2024,1205,329511.29,9394.36,5000000794,2014,7,0,轿车,2600.0,宝马,公务,0.0,品牌D,56.94,85.7,0.121659,0.286499,5.01,0.00875,0,81.29,4049.84,1,1,0.0
0,12-MAR-23,11-MAR-24,2023,1203,55646.37,978.74,5000000795,2016,5,0,SUV,2300.0,奥迪,商用,0.0,品牌D,64.0,79.13,0.105871,0.218787,1.28,0.03225,0,87.0,1974.78,0,1,0.0
1,30-OCT-23,29-OCT-24,2023,1202,384728.36,2248.69,5000000796,2015,2,6,皮卡,2000.0,丰田,商用,0.0,品牌E,92.49,0.0,0.139834,0.287472,9.11,0.062841,0,66.53,3327.98,0,1,0.0
0,14-SEP-23,13-SEP-24,2023,1203,96203.97,1157.87,5000000797,2013,7,0,轿车,2500.0,奥迪,自用货物,0.0,品牌D,71.08,84.46,0.113107,0.222931,6.55,0.152737,0,0.0,0.0,1,1,0.0
1,06-AUG-22,06-AUG-23,2022,1206,147257.59,3242.58,5000000798,2017,5,0,轿车,1400.0,大众,家用,0.0,品牌A,44.63,0.0,0.031642,0.105285,4.04,0.087156,1,36.32,1912.35,1,1,0.0
0,10-FEB-23,10-FEB-24,2023,1202,374263.58,5918.91,5000000799,2019,7,0,轿车,2600.0,别克,公务,0.0,品牌A,83.05,0.0,0.088577,0.233575,6.56,0.141963,0,0.0,0.0,0,1,0.0
0,19-JUL-22,19-JUL-23,2022,1202,494975.53,11937.45,5000000800,2019,4,1,皮卡,4400.0,大众,家用,0.0,品牌E,36.16,0.0,0.055739,0.222902,1.32,0.010861,0,0.0,0.0,1,1,0.0
0,10-JUN-22,10-JUN-23,2022,1206,72567.95,964.89,5000000801,2012,3,16,货车,5000.0,丰田,公务,0.0,品牌E,35.04,0.0,0.156555,0.080458,5.19,0.187927,0,64.57,5725.42,1,1,0.0
0,08-JUN-22,08-JUN-23,2022,1206,135420.11,2952.68,5000000802,2012,7,0,MPV,3100.0,吉利,公务,0.0,品牌A,72.58,0.0,0.011566,0.261624,0.65,0.196882,1,60.63,5209.08,0,1,0.0
1,24-OCT-23,23-OCT-24,2023,1203,422211.03,6329.15,5000000803,2016,4,2,客车,4000.0,丰田,商用,0.0,品牌E,94.72,0.0,0.020695,0.167797,6.12,0.013751,1,68.81,3353.99,0,1,0.0
1,22-DEC-23,21-DEC-24,2023,1201,408248.06,11616.68,5000000804,2013,5,0,MPV,1400.0,吉利,自用货物,0.0,品牌D,80.09,87.66,0.147497,0.136837,8.92,0.131697,0,0.0,0.0,0,1,0.0
1,19-MAR-23,18-MAR-24,2023,1205,173349.35,1653.87,5000000805,2022,7,0,MPV,2100.0,本田,自用货物,0.0,品牌D,45.07,20.84,0.173341,0.128637,7.65,0.166407,0,0.0,0.0,0,1,0.0
1,19-SEP-23,18-SEP-24,2023,1201,420573.93,5388.44,5000000806,2014,5,0,轿车,1300.0,比亚迪,公务,0.0,品牌E,60.07,0.0,0.009386,0.180315,4.59,0.054222,0,0.0,0.0,1,1,0.0
1,27-SEP-22,27-SEP-23,2022,1201,324228.46,9548.45,5000000807,2021,5,0,轿车,2400.0,比亚迪,公务,0.0,品牌D,95.77,46.36,0.180334,0.242436,9.31,0.190445,1,69.13,3267.32,1,1,0.0
1,13-MAR-23,12-MAR-24,2023,1206,406126.64,8649.66,5000000808,2023,5,0,SUV,1500.0,奔驰,租赁,0.0,品牌E,59.72,0.0,0.029346,0.040328,9.44,0.157493,1,77.32,4004.49,1,1,0.0
1,29-MAR-23,28-MAR-24,2023,1203,123524.28,2176.83,5000000809,2020,3,2,货车,4800.0,奔驰,自用货物,0.0,品牌C,82.33,33.5,0.089008,0.05213,4.58,0.103312,0,0.0,0.0,1,1,0.0
0,07-AUG-22,07-AUG-23,2022,1202,408591.05,7127.82,5000000810,2014,4,11,皮卡,5500.0,奔驰,家用,47078.14,品牌E,98.31,0.0,0.072685,0.008619,0.62,0.021574,0,34.49,5958.31,0,1,18378.63
1,26-SEP-23,25-SEP-24,2023,1206,237347.92,5974.15,5000000811,2015,4,0,MPV,1900.0,别克,家用,0.0,品牌A,64.48,0.0,0.035699,0.275677,6.44,0.019359,0,45.61,5368.47,1,1,0.0
0,12-SEP-22,12-SEP-23,2022,1203,172790.82,4312.89,5000000812,2013,7,0,轿车,1700.0,宝马,公务,32928.53,品牌D,62.45,58.56,0.078384,0.206834,5.07,0.071774,1,37.74,4841.75,1,1,1553.77
1,14-JUL-23,13-JUL-24,2023,1206,180201.17,3473.0,5000000813,2023,5,0,MPV,3300.0,丰田,商用,0.0,品牌E,49.85,0.0,0.191854,0.057787,5.59,0.107147,0,0.0,0.0,0,1,0.0
